24.99,0
25.005,0.935
25.02,0.768
25.035,0.516
25.05,0.317
25.065,0.606
25.08,0.78
25.095,0.945
25.11,0.982
25.125,0.654
25.14,0.549
25.155,0.674
25.17,0.596
25.185,0.525
25.2,0.431
25.215,0.228
25.23,0.266
25.245,0.331
25.26,0.391
25.275,0.448
25.29,0.758
25.305,0.854
25.32,0.535
25.335,0.444
25.35,0.296
25.365,0.433
25.38,0.301
25.395,0.257
25.41,0.502
25.425,0.397
25.44,0.362
25.455,0.368
25.47,0.133
25.485,-0.072
25.5,0.106
25.515,0.25
25.53,0.248
25.545,0.381
25.56,0.512
25.575,0.294
25.59,0.258
25.605,0.387
25.62,0.146
25.635,-0.04
25.65,-0.009
25.665,0.289
25.68,0.3
25.695,0.297
25.71,0.4
25.725,0.313
25.74,0.203
25.755,0.378
25.77,0.261
25.785,0.179
25.8,0.229
25.815,0.268
25.83,0.311
25.845,0.165
25.86,0.239
25.875,0.05
25.89,-0.051
25.905,0.278
25.92,0.338
25.935,0.057
25.95,0.007
25.965,0.36
25.98,0.207
25.995,0.235
26.01,0.348
26.025,0.134
26.04,0.116
26.055,0.157
26.07,0.143
26.085,0.114
26.1,0.108
26.115,0.278
26.13,0.378
26.145,0.285
26.16,0.079
26.175,0.065
26.19,0.212
26.205,0.077
26.22,-0.077
26.235,0.152
26.25,0.336
26.265,0.083
26.28,0.011
26.295,0.034
26.31,0.009
26.325,0.016
26.34,-0.002
26.355,0.042
26.37,0.017
26.385,0.066
26.4,0.116
26.415,0.085
26.43,0.036
26.445,0.052
26.46,0.038
26.475,0.116
26.49,0.094
26.505,-0.04
26.52,0.106
26.535,0.03
26.55,0.026
26.565,0.09
26.58,0.05
26.595,0.093
26.61,0.061
26.625,-0.096
26.64,-0.004
26.655,0.011
26.67,0.09
26.685,-0.063
26.7,-0.257
26.715,-0.239
26.73,0.003
26.745,0.019
26.76,0.102
26.775,0.019
26.79,-0.02
26.805,0.03
26.82,0.017
26.835,0.047
26.85,0.065
26.865,-0.045
26.88,-0.103
26.895,-0.063
26.91,-0.051
26.925,-0.046
26.94,0.025
26.955,0.026
26.97,0.178
26.985,0.225
27,0.161
27.015,0.052
27.03,-0.036
27.045,0.197
27.06,0.187
27.075,0.12
27.09,0.057
27.105,0.122
27.12,0.172
27.135,0.091
27.15,-0.039
27.165,-0.011
27.18,0.049
27.195,0.194
27.21,0.065
27.225,0.107
27.24,0.235
27.255,0.098
27.27,-0.001
27.285,-0.03
27.3,0.036
27.315,-0.004
27.33,0.129
27.345,0.146
27.36,0.182
27.375,-0.001
27.39,-0.255
27.405,-0.164
27.42,-0.101
27.435,-0.037
27.45,-0.003
27.465,-0.052
27.48,-0.088
27.495,-0.255
27.51,-0.094
27.525,-0.021
27.54,0.005
27.555,0.072
27.57,0.111
27.585,0.216
27.6,0.045
27.615,-0.025
27.63,0.063
27.645,0.075
27.66,-0.078
27.675,-0.204
27.69,0.004
27.705,0.077
27.72,-0.06
27.735,-0.255
27.75,-0.17
27.765,-0.126
27.78,0.056
27.795,0.038
27.81,0.127
